ID_LOG,TIMESTAMP_DECISAO,COMANDO_BOMBA,FONTE_DECISAO,CONDICAO_METEO_DESC,UMIDADE_AR_API,TEMPERATURA_API,ID_TEMPO_API
1472,2024-08-13 16:35:45.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.67,20.4,229
1473,2024-08-13 17:28:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,65.05,18.47,683
1474,2024-08-13 18:20:52.800,DESLIGAR_BOMBA,Sintetico,Nublado,81.06,14.34,561
1475,2024-08-13 19:13:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,64.01,18.78,207
1476,2024-08-13 20:06:00.000,DESLIGAR_BOMBA,Sintetico,Nublado,82.8,14.92,528
1477,2024-08-13 20:58:33.600,LIGAR_BOMBA,Sintetico,Nublado,75.97,17.22,564
1478,2024-08-13 21:51:07.200,LIGAR_BOMBA,Sintetico,Nublado,75.55,18.13,359
1479,2024-08-13 22:43:40.800,LIGAR_BOMBA,Sintetico,Nublado,72.0,15.9,529
1480,2024-08-13 23:36:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,65.53,18.63,236
1481,2024-08-14 00:28:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,68.2,17.9,656
1482,2024-08-14 01:21:21.600,LIGAR_BOMBA,Sintetico,Nublado,76.06,17.36,303
1483,2024-08-14 02:13:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,77.19,20.64,717
1484,2024-08-14 03:06:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,69.61,19.25,322
1485,2024-08-14 03:59:02.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.58,16.92,220
1486,2024-08-14 04:51:36.000,DESLIGAR_BOMBA,Sintetico,Nublado,80.74,14.14,569
1487,2024-08-14 05:44:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,65.01,17.8,210
1488,2024-08-14 06:36:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,75.94,19.58,399
1489,2024-08-14 07:29:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.5,20.12,466
1490,2024-08-14 08:21:50.400,LIGAR_BOMBA,Sintetico,Nublado,72.0,13.47,376
1491,2024-08-14 09:14:24.000,DESLIGAR_BOMBA,Sintetico,Nublado,82.72,15.21,288
1492,2024-08-14 10:06:57.600,LIGAR_BOMBA,Sintetico,Nublado,70.44,17.74,528
1493,2024-08-14 10:59:31.200,LIGAR_BOMBA,Sintetico,Nublado,70.04,17.52,605
1494,2024-08-14 11:52:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,63.21,18.92,539
1495,2024-08-14 12:44:38.400,DESLIGAR_BOMBA,Sintetico,Nublado,80.51,13.83,623
1496,2024-08-14 13:37:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,73.23,15.19,473
1497,2024-08-14 14:29:45.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.81,18.85,409
1498,2024-08-14 15:22:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,71.22,16.95,596
1499,2024-08-14 16:14:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,65.8,15.66,797
1500,2024-08-14 17:07:26.400,LIGAR_BOMBA,Sintetico,Nublado,74.38,17.79,370
1501,2024-08-14 18:00:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,74.58,18.35,346
1502,2024-08-14 18:52:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,67.45,16.86,665
1503,2024-08-14 19:45:07.200,DESLIGAR_BOMBA,Sintetico,Nublado,80.08,15.77,362
1504,2024-08-14 20:37:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,65.33,19.6,286
1505,2024-08-14 21:30:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,80.92,15.4,477
1506,2024-08-14 22:22:48.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.75,15.98,325
1507,2024-08-14 23:15:21.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.21,14.94,505
1508,2024-08-15 00:07:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,68.85,18.18,316
1509,2024-08-15 01:00:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,66.64,20.81,764
1510,2024-08-15 01:53:02.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.03,20.17,478
1511,2024-08-15 02:45:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,64.12,15.2,610
1512,2024-08-15 03:38:09.600,DESLIGAR_BOMBA,Sintetico,Nublado,82.16,18.07,539
1513,2024-08-15 04:30:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,64.34,18.12,403
1514,2024-08-15 05:23:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,74.64,20.77,679
1515,2024-08-15 06:15:50.400,LIGAR_BOMBA,Sintetico,Nublado,71.18,15.67,255
1516,2024-08-15 07:08:24.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.52,19.54,254
1517,2024-08-15 08:00:57.600,LIGAR_BOMBA,Sintetico,Nublado,77.08,17.35,296
1518,2024-08-15 08:53:31.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.28,15.8,524
1519,2024-08-15 09:46:04.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.59,16.36,616
1520,2024-08-15 10:38:38.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.9,18.08,503
1521,2024-08-15 11:31:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,72.04,20.32,670
1522,2024-08-15 12:23:45.600,LIGAR_BOMBA,Sintetico,Nublado,71.36,18.3,624
1523,2024-08-15 13:16:19.200,LIGAR_BOMBA,Sintetico,Nublado,74.31,15.93,440
1524,2024-08-15 14:08:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,66.6,16.49,560
1525,2024-08-15 15:01:26.400,LIGAR_BOMBA,Sintetico,Nublado,73.06,16.5,436
1526,2024-08-15 15:54:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,68.32,15.91,366
1527,2024-08-15 16:46:33.600,LIGAR_BOMBA,Sintetico,Nublado,73.45,17.84,436
1528,2024-08-15 17:39:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,64.07,16.93,469
1529,2024-08-15 18:31:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,76.98,18.31,712
1530,2024-08-15 19:24:14.400,DESLIGAR_BOMBA,Sintetico,Nublado,81.51,13.4,417
1531,2024-08-15 20:16:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,62.98,18.07,430
1532,2024-08-15 21:09:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,69.9,19.85,256
1533,2024-08-15 22:01:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,73.2,16.83,431
1534,2024-08-15 22:54:28.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.67,20.67,293
1535,2024-08-15 23:47:02.400,DESLIGAR_BOMBA,Sintetico,Nublado,79.54,16.23,714
1536,2024-08-16 00:39:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,77.06,17.48,294
1537,2024-08-16 01:32:09.600,LIGAR_BOMBA,Sintetico,Nublado,71.6,14.93,513
1538,2024-08-16 02:24:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,72.29,15.93,218
1539,2024-08-16 03:17:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,69.81,20.64,371
1540,2024-08-16 04:09:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,72.6,15.8,228
1541,2024-08-16 05:02:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,65.14,16.32,542
1542,2024-08-16 05:54:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,62.86,17.02,257
1543,2024-08-16 06:47:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,70.15,18.93,416
1544,2024-08-16 07:40:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,63.66,20.06,286
1545,2024-08-16 08:32:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,72.53,20.37,779
1546,2024-08-16 09:25:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,71.65,19.88,481
1547,2024-08-16 10:17:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,63.02,19.8,498
1548,2024-08-16 11:10:19.200,DESLIGAR_BOMBA,Sintetico,Nublado,80.84,14.45,649
1549,2024-08-16 12:02:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,68.13,18.41,525
1550,2024-08-16 12:55:26.400,DESLIGAR_BOMBA,Sintetico,Nublado,78.66,14.19,307
1551,2024-08-16 13:48:00.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.74,17.46,582
1552,2024-08-16 14:40:33.600,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.72,15.24,277
1553,2024-08-16 15:33:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,73.44,20.25,464
1554,2024-08-16 16:25:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,69.47,19.2,549
1555,2024-08-16 17:18:14.400,LIGAR_BOMBA,Sintetico,Nublado,73.1,16.51,449
1556,2024-08-16 18:10:48.000,LIGAR_BOMBA,Sintetico,Nublado,71.54,15.33,689
1557,2024-08-16 19:03:21.600,DESLIGAR_BOMBA,Sintetico,Nublado,78.78,15.76,622
1558,2024-08-16 19:55:55.200,DESLIGAR_BOMBA,Sintetico,Nublado,78.96,17.35,502
1559,2024-08-16 20:48:28.800,LIGAR_BOMBA,Sintetico,Nublado,76.03,17.9,488
1560,2024-08-16 21:41:02.400,LIGAR_BOMBA,Sintetico,Nublado,74.6,13.07,640
1561,2024-08-16 22:33:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,65.66,15.25,396
1562,2024-08-16 23:26:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,77.98,17.82,759
1563,2024-08-17 00:18:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,74.47,18.52,436
1564,2024-08-17 01:11:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,72.88,18.64,274
1565,2024-08-17 02:03:50.400,DESLIGAR_BOMBA,Sintetico,Nublado,80.01,18.98,586
1566,2024-08-17 02:56:24.000,DESLIGAR_BOMBA,Sintetico,Nublado,78.41,15.4,772
1567,2024-08-17 03:48:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,74.21,15.43,450
1568,2024-08-17 04:41:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,70.25,20.31,561
1569,2024-08-17 05:34:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,65.02,17.43,303
1570,2024-08-17 06:26:38.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.33,16.51,581
1571,2024-08-17 07:19:12.000,DESLIGAR_BOMBA,Sintetico,Nublado,81.33,18.16,344
1572,2024-08-17 08:11:45.600,LIGAR_BOMBA,Sintetico,Nublado,70.69,14.06,377
1573,2024-08-17 09:04:19.200,LIGAR_BOMBA,Sintetico,Nublado,77.25,17.4,554
1574,2024-08-17 09:56:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,65.9,15.88,528
1575,2024-08-17 10:49:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,68.01,15.97,524
1576,2024-08-17 11:42:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,65.49,16.1,461
1577,2024-08-17 12:34:33.600,LIGAR_BOMBA,Sintetico,Nublado,71.56,16.89,265
1578,2024-08-17 13:27:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,74.89,16.04,406
1579,2024-08-17 14:19:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,62.66,19.92,670
1580,2024-08-17 15:12:14.400,LIGAR_BOMBA,Sintetico,Nublado,71.39,16.78,541
1581,2024-08-17 16:04:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,63.38,15.82,367
1582,2024-08-17 16:57:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,62.57,15.34,702
1583,2024-08-17 17:49:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,72.9,19.38,609
1584,2024-08-17 18:42:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,68.68,16.02,409
1585,2024-08-17 19:35:02.400,LIGAR_BOMBA,Sintetico,Nublado,76.9,15.35,480
1586,2024-08-17 20:27:36.000,LIGAR_BOMBA,Sintetico,Nublado,77.92,13.61,765
1587,2024-08-17 21:20:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,69.24,19.39,517
1588,2024-08-17 22:12:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,66.79,19.93,433
1589,2024-08-17 23:05:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,67.07,15.62,775
1590,2024-08-17 23:57:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,76.53,15.52,790
1591,2024-08-18 00:50:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,64.4,15.18,760
1592,2024-08-18 01:42:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,67.76,16.1,708
1593,2024-08-18 02:35:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,64.42,17.71,570
1594,2024-08-18 03:28:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,71.35,18.99,538
1595,2024-08-18 04:20:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,76.04,16.38,604
1596,2024-08-18 05:13:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,67.09,20.0,479
1597,2024-08-18 06:05:45.600,LIGAR_BOMBA,Sintetico,Nublado,70.88,15.08,524
1598,2024-08-18 06:58:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,63.59,15.71,456
1599,2024-08-18 07:50:52.800,LIGAR_BOMBA,Sintetico,Nublado,75.51,14.39,444
1600,2024-08-18 08:43:26.400,LIGAR_BOMBA,Sintetico,Nublado,70.73,13.94,445
1601,2024-08-18 09:36:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,62.99,17.77,372
1602,2024-08-18 10:28:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,64.86,18.38,347
1603,2024-08-18 11:21:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,65.52,15.21,635
1604,2024-08-18 12:13:40.800,DESLIGAR_BOMBA,Sintetico,Nublado,80.33,15.81,594
1605,2024-08-18 13:06:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,63.7,15.63,201
1606,2024-08-18 13:58:48.000,LIGAR_BOMBA,Sintetico,Nublado,72.19,13.64,365
1607,2024-08-18 14:51:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,63.67,20.09,374
1608,2024-08-18 15:43:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,62.75,15.79,602
1609,2024-08-18 16:36:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,63.93,19.22,410
1610,2024-08-18 17:29:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,75.07,17.4,552
1611,2024-08-18 18:21:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,73.42,16.83,667
1612,2024-08-18 19:14:09.600,LIGAR_BOMBA,Sintetico,Nublado,72.54,18.91,617
1613,2024-08-18 20:06:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,63.84,21.02,609
1614,2024-08-18 20:59:16.800,LIGAR_BOMBA,Sintetico,Nublado,73.46,17.61,740
1615,2024-08-18 21:51:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,69.68,16.98,251
1616,2024-08-18 22:44:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,64.33,18.82,453
1617,2024-08-18 23:36:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,65.39,16.43,803
1618,2024-08-19 00:29:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,73.77,15.85,660
1619,2024-08-19 01:22:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,62.33,16.67,358
1620,2024-08-19 02:14:38.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,81.46,21.14,659
1621,2024-08-19 03:07:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,71.19,15.59,373
1622,2024-08-19 03:59:45.600,DESLIGAR_BOMBA,Sintetico,Nublado,79.92,16.52,627
1623,2024-08-19 04:52:19.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.4,19.76,702
1624,2024-08-19 05:44:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,64.19,18.32,643
1625,2024-08-19 06:37:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,66.65,20.04,684
1626,2024-08-19 07:30:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,67.81,18.2,315
1627,2024-08-19 08:22:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,63.88,16.25,753
1628,2024-08-19 09:15:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,71.02,18.86,302
1629,2024-08-19 10:07:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,68.62,19.42,643
1630,2024-08-19 11:00:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,67.15,21.02,506
1631,2024-08-19 11:52:48.000,DESLIGAR_BOMBA,Sintetico,Nublado,79.02,14.95,757
1632,2024-08-19 12:45:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,62.21,16.99,403
1633,2024-08-19 13:37:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,65.02,17.72,576
1634,2024-08-19 14:30:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,73.57,19.7,718
1635,2024-08-19 15:23:02.400,LIGAR_BOMBA,Sintetico,Nublado,71.19,17.59,803
1636,2024-08-19 16:15:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,77.39,17.94,801
1637,2024-08-19 17:08:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,73.41,16.12,377
1638,2024-08-19 18:00:43.200,LIGAR_BOMBA,Sintetico,Nublado,71.41,13.86,379
1639,2024-08-19 18:53:16.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.78,17.3,427
1640,2024-08-19 19:45:50.400,LIGAR_BOMBA,Sintetico,Nublado,70.58,16.62,566
1641,2024-08-19 20:38:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,63.47,19.1,755
1642,2024-08-19 21:30:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,66.88,16.81,447
1643,2024-08-19 22:23:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,81.4,15.94,782
1644,2024-08-19 23:16:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,67.11,20.41,678
1645,2024-08-20 00:08:38.400,DESLIGAR_BOMBA,Sintetico,Nublado,79.72,18.02,337
1646,2024-08-20 01:01:12.000,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.8,18.85,372
1647,2024-08-20 01:53:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,63.37,21.23,443
1648,2024-08-20 02:46:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,65.91,17.67,287
1649,2024-08-20 03:38:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,75.52,18.88,590
1650,2024-08-20 04:31:26.400,LIGAR_BOMBA,Sintetico,Nublado,70.99,16.84,783
1651,2024-08-20 05:24:00.000,LIGAR_BOMBA,Sintetico,Nublado,77.13,14.35,281
1652,2024-08-20 06:16:33.600,DESLIGAR_BOMBA,Sintetico,Nublado,79.65,17.93,620
1653,2024-08-20 07:09:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,72.65,18.85,572
1654,2024-08-20 08:01:40.800,LIGAR_BOMBA,Sintetico,Nublado,77.55,14.93,717
1655,2024-08-20 08:54:14.400,LIGAR_BOMBA,Sintetico,Nublado,72.49,18.46,347
1656,2024-08-20 09:46:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,66.39,19.66,337
1657,2024-08-20 10:39:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,73.04,21.13,726
1658,2024-08-20 11:31:55.200,DESLIGAR_BOMBA,Sintetico,Nublado,78.04,13.65,352
1659,2024-08-20 12:24:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,66.74,15.56,475
1660,2024-08-20 13:17:02.400,LIGAR_BOMBA,Sintetico,Nublado,77.91,17.66,497
1661,2024-08-20 14:09:36.000,LIGAR_BOMBA,Sintetico,Nublado,75.1,18.66,477
1662,2024-08-20 15:02:09.600,DESLIGAR_BOMBA,Sintetico,Nublado,80.59,13.51,238
1663,2024-08-20 15:54:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,74.75,19.66,340
1664,2024-08-20 16:47:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,63.09,19.37,445
1665,2024-08-20 17:39:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,62.05,19.49,712
1666,2024-08-20 18:32:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,74.49,20.38,450
1667,2024-08-20 19:24:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,75.96,20.67,314
1668,2024-08-20 20:17:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,72.17,16.04,200
1669,2024-08-20 21:10:04.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.54,21.02,364
1670,2024-08-20 22:02:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,69.0,19.89,321
1671,2024-08-20 22:55:12.000,LIGAR_BOMBA,Sintetico,Nublado,73.0,17.52,271
1672,2024-08-20 23:47:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,63.93,15.79,582
1673,2024-08-21 00:40:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,69.25,20.11,645
1674,2024-08-21 01:32:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,63.4,15.95,264
1675,2024-08-21 02:25:26.400,LIGAR_BOMBA,Sintetico,Nublado,73.88,13.61,741
1676,2024-08-21 03:18:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.57,18.83,331
1677,2024-08-21 04:10:33.600,LIGAR_BOMBA,Sintetico,Nublado,70.71,14.58,385
1678,2024-08-21 05:03:07.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.42,18.63,544
1679,2024-08-21 05:55:40.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,80.47,18.27,240
1680,2024-08-21 06:48:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,62.74,18.83,475
1681,2024-08-21 07:40:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,70.09,16.6,491
1682,2024-08-21 08:33:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,62.65,16.85,449
1683,2024-08-21 09:25:55.200,LIGAR_BOMBA,Sintetico,Nublado,73.48,16.18,618
1684,2024-08-21 10:18:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,65.04,19.81,403
1685,2024-08-21 11:11:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,63.27,16.34,475
1686,2024-08-21 12:03:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,64.52,19.32,272
1687,2024-08-21 12:56:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,64.81,19.27,649
1688,2024-08-21 13:48:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,62.51,16.24,758
1689,2024-08-21 14:41:16.800,LIGAR_BOMBA,Sintetico,Nublado,73.92,18.41,371
1690,2024-08-21 15:33:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,67.09,18.65,336
1691,2024-08-21 16:26:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,64.56,16.05,322
1692,2024-08-21 17:18:57.600,DESLIGAR_BOMBA,Sintetico,Nublado,79.27,16.0,756
1693,2024-08-21 18:11:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,63.65,17.31,240
1694,2024-08-21 19:04:04.800,LIGAR_BOMBA,Sintetico,Nublado,76.76,14.73,262
1695,2024-08-21 19:56:38.400,LIGAR_BOMBA,Sintetico,Nublado,75.16,17.67,493
1696,2024-08-21 20:49:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,74.79,18.13,710
1697,2024-08-21 21:41:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,75.38,20.93,778
1698,2024-08-21 22:34:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,77.28,17.14,622
1699,2024-08-21 23:26:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,76.61,20.96,415
1700,2024-08-22 00:19:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,65.28,19.5,389
1701,2024-08-22 01:12:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,73.85,17.35,550
1702,2024-08-22 02:04:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,69.28,16.63,515
1703,2024-08-22 02:57:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,73.21,19.95,376
1704,2024-08-22 03:49:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,71.94,18.11,366
1705,2024-08-22 04:42:14.400,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.33,19.3,377
1706,2024-08-22 05:34:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,74.05,16.03,406
1707,2024-08-22 06:27:21.600,LIGAR_BOMBA,Sintetico,Nublado,74.6,15.14,651
1708,2024-08-22 07:19:55.200,DESLIGAR_BOMBA,Sintetico,Céu Limpo,78.05,19.57,332
1709,2024-08-22 08:12:28.800,DESLIGAR_BOMBA,Sintetico,Nublado,78.5,15.55,737
1710,2024-08-22 09:05:02.400,LIGAR_BOMBA,Sintetico,Nublado,72.52,14.87,439
1711,2024-08-22 09:57:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,67.77,20.71,442
1712,2024-08-22 10:50:09.600,LIGAR_BOMBA,Sintetico,Nublado,71.94,16.48,585
1713,2024-08-22 11:42:43.200,LIGAR_BOMBA,Sintetico,Nublado,75.06,13.99,460
1714,2024-08-22 12:35:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,62.1,17.61,364
1715,2024-08-22 13:27:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,73.35,18.9,272
1716,2024-08-22 14:20:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.51,19.66,343
1717,2024-08-22 15:12:57.600,DESLIGAR_BOMBA,Sintetico,Nublado,80.37,18.48,411
1718,2024-08-22 16:05:31.200,DESLIGAR_BOMBA,Sintetico,Nublado,79.03,15.48,641
1719,2024-08-22 16:58:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,75.86,21.6,566
1720,2024-08-22 17:50:38.400,LIGAR_BOMBA,Sintetico,Nublado,76.81,18.97,744
1721,2024-08-22 18:43:12.000,DESLIGAR_BOMBA,Sintetico,Nublado,78.85,19.43,601
1722,2024-08-22 19:35:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,67.27,17.7,458
1723,2024-08-22 20:28:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,64.39,20.68,447
1724,2024-08-22 21:20:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,67.36,21.09,472
1725,2024-08-22 22:13:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,64.16,20.22,305
1726,2024-08-22 23:06:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,65.85,16.68,208
1727,2024-08-22 23:58:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,61.4,19.82,447
1728,2024-08-23 00:51:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,61.2,19.48,224
1729,2024-08-23 01:43:40.800,DESLIGAR_BOMBA,Sintetico,Céu Limpo,79.51,15.99,356
1730,2024-08-23 02:36:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,75.65,21.47,759
1731,2024-08-23 03:28:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,69.35,20.69,318
